Term,Session,Class Nbr,Acad Group,Subject,Course Number,Section,Min Units,Max Units,Enrl Stat,Class Stat,Cap Enrl,Req Rm Cap,Tot Enrl,Wait Cap,Wait Tot,Auto Enrol,Start Date,End Date,Start,End,Mtg Start,Mtg End,Mon,Tues,Wed,Thu,Fri,Sat,Sun,Building,Room,Location,Course Title,Instructor Name,Room Char,Mode
2223,1,31600,NSM,CHEM,1600,01,2.00,2.00,Open,Active,40,40,15,10,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,4:50:00 PM,M,,W,,,,,BDC,165B,BKSFLD,Foundations of Physical Chem,"Talbert,Lance E",32,P
2223,1,31601,NSM,CHEM,1600,02,2.00,2.00,Open,Active,40,40,18,10,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,1:50:00 PM,M,,W,,,,,DLC,401D,BKSFLD,Foundations of Physical Chem,"Talbert,Lance E",32,P
2223,1,31641,NSM,CHEM,3100,01,5.00,5.00,Open,Active,18,18,14,5,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:15:00 AM,,T,,R,,,,SCI III,107,BKSFLD,Quantitative Analytical Chem,"Talbert,Lance E",32,P
2223,1,31645,NSM,CHEM,3100,02,5.00,5.00,Open,Active,18,18,14,5,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,3:30:00 PM,,T,,R,,,,SCI II,265,BKSFLD,Quantitative Analytical Chem,"Talbert,Lance E",96,P
2223,1,32538,NSM,CHEM,4700,01,1.00,1.00,Open,Active,20,20,1,5,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,3:30:00 PM,,,,,F,,,SCI II,255,BKSFLD,Special Topics in Chemistry,"Talbert,Lance E",96,P
2223,1,33140,BPA,BA,1008,10,3.00,3.00,Open,Active,75,75,0,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,OFFCMP,,BKSFLD,Perspectives in Business,"Tarjan,John R",96,P
2223,1,33141,BPA,BA,1008,11,3.00,3.00,Open,Active,75,75,0,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,OFFCMP,,BKSFLD,Perspectives in Business,"Tarjan,John R",96,P
2223,1,33142,BPA,BA,1008,12,3.00,3.00,Open,Active,75,75,0,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,OFFCMP,,BKSFLD,Perspectives in Business,"Tarjan,John R",96,P
2223,1,33143,BPA,BA,1008,13,3.00,3.00,Open,Active,75,75,0,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,OFFCMP,,BKSFLD,Perspectives in Business,"Tarjan,John R",96,P
2223,1,33154,A&H,FREN,1000,01,3.00,3.00,Closed,Active,0,0,0,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,OFFCMP,OFF CMPUS,BKSFLD,French I,"Taub,Lena M",96,P
2223,1,32868,A&H,FREN,1000,60,3.00,3.00,Open,Active,18,18,15,18,0,Y,1/24/2022,5/20/2022,0,0,9:00:00 AM,9:50:00 AM,M,,W,,F,,,WEB,ON-LINE,BKSFLD,French I,"Taub,Lena M",96,OL
2223,1,32877,A&H,FREN,1001,60,1.00,1.00,Open,Active,18,18,15,18,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,10:50:00 AM,M,,W,,,,,WEB,ON-LINE,BKSFLD,French I Lab,"Taub,Lena M",96,OL
2223,1,33155,A&H,FREN,1010,01,3.00,3.00,Closed,Active,0,30,0,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,OFFCMP,OFF CMPUS,BKSFLD,French II,"Taub,Lena M",96,P
2223,1,32879,A&H,FREN,1010,60,3.00,3.00,Open,Active,18,18,1,18,0,Y,1/24/2022,5/20/2022,1,1,11:00:00 AM,11:50:00 AM,M,,W,,F,,,WEB,ON-LINE,BKSFLD,French II,"Taub,Lena M",96,OL
2223,1,32881,A&H,FREN,1011,60,1.00,1.00,Open,Active,18,18,1,18,0,Y,1/24/2022,5/20/2022,1,1,12:00:00 PM,12:50:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,French II Lab,"Taub,Lena M",96,OL
2223,1,32883,A&H,FREN,3300,60,3.00,3.00,Open,Active,18,18,3,18,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,French & Francophone Cultures,"Taub,Lena M",96,OL
2223,1,32885,SS&E,CRJU,3280,70,3.00,3.00,Closed,Active,30,30,30,10,1,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Adv Topics in Juvenile Justice,"Taylor,Melanie A",96,OL
2223,1,32886,SS&E,CRJU,3280,75,3.00,3.00,Open,Active,15,15,9,10,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,AV,Adv Topics in Juvenile Justice,"Taylor,Melanie A",96,OL
2223,1,33120,SS&E,CRJU,4908,65,3.00,3.00,Open,Active,25,25,15,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,AV,Senior Seminar in Criminal Jus,"Taylor,Melanie A",96,OL
2223,1,31449,SS&E,SW,6160,60,3.00,3.00,Closed,Active,17,17,17,0,0,N,1/24/2022,5/20/2022,1,1,11:30:00 AM,2:00:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Adv Policy in Social Work,"Thomas,Madhavappallil E",96,OL
2223,1,31450,SS&E,SW,6160,61,3.00,3.00,Open,Active,17,17,15,0,0,N,1/24/2022,5/20/2022,1,1,11:30:00 AM,2:00:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Adv Policy in Social Work,"Thomas,Madhavappallil E",96,OL
2223,1,31463,SS&E,SW,6440,60,3.00,3.00,Open,Active,20,20,18,0,0,N,1/24/2022,5/20/2022,0,1,8:30:00 AM,11:00:00 AM,,T,,,,,,WEB,ON-LINE,BKSFLD,Found Macro S W Practice,"Thomas,Madhavappallil E",96,OL
2223,1,31464,SS&E,SW,6440,61,3.00,3.00,Open,Active,20,20,18,0,0,N,1/24/2022,5/20/2022,0,1,8:30:00 AM,11:00:00 AM,,,,R,,,,WEB,ON-LINE,BKSFLD,Found Macro S W Practice,"Thomas,Madhavappallil E",96,OL
2223,1,32534,NSM,BIOL,1009,01,3.00,3.00,Open,Active,120,120,58,25,0,Y,1/24/2022,5/20/2022,1,1,12:00:00 PM,12:50:00 PM,M,,W,,,,,BDC,153B,BKSFLD,Perspectives in Biology,"Thomey,Michell Lynn",32,P
2223,1,32537,NSM,BIOL,1009,02,3.00,3.00,Open,Active,24,24,12,5,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,3:30:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Perspectives in Biology,"Thomey,Michell Lynn",96,OL
2223,1,32611,NSM,BIOL,2120,01,4.00,4.00,Open,Active,93,93,50,20,0,Y,1/24/2022,5/20/2022,1,1,11:30:00 AM,12:45:00 PM,,T,,R,,,,HUM,1109,BKSFLD,Introductory Biology - Plants,"Thomey,Michell Lynn",32,P
2223,1,32613,NSM,BIOL,2120,02,4.00,4.00,Open,Active,23,23,18,5,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,3:30:00 PM,,T,,,,,,SCI I,215,BKSFLD,Introductory Biology - Plants,"Thomey,Michell Lynn",,P
2223,1,32614,NSM,BIOL,2120,03,4.00,4.00,Open,Active,23,23,14,5,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,3:30:00 PM,,,,R,,,,SCI I,215,BKSFLD,Introductory Biology - Plants,"Thomey,Michell Lynn",,P
2223,1,32619,NSM,BIOL,2120,04,4.00,4.00,Open,Active,23,23,8,5,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,3:30:00 PM,,,W,,,,,SCI I,215,BKSFLD,Introductory Biology - Plants,"Thomey,Michell Lynn",,P
2223,1,32621,NSM,BIOL,2120,05,4.00,4.00,Open,Active,24,24,10,5,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,6:30:00 PM,,,W,,,,,SCI I,215,BKSFLD,Introductory Biology - Plants,"Thomey,Michell Lynn",,P
2223,1,32698,SS&E,ANTH,2128,60,3.00,3.00,Open,Active,45,30,5,20,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Prehistory of the New World,"Thompson,Natalie Helene",96,OL
2223,1,32694,SS&E,ANTH,3308,60,3.00,3.00,Closed,Active,35,30,35,20,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Anthropology Through Film,"Thompson,Natalie Helene",96,OL
2223,1,32702,SS&E,ANTH,4598,60,1.00,1.00,Open,Active,20,30,15,20,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,A Demon Haunted World,"Thompson,Natalie Helene",96,OL
2223,1,31619,SS&E,KINE,3030,01,4.00,4.00,Closed,Active,24,48,23,6,1,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,M,,W,,,,,EDUC,252,BKSFLD,Applied Kinesiology,"Thoms,Tyler W.B.",32,P
2223,1,31622,SS&E,KINE,3030,04,4.00,4.00,Closed,Active,24,48,24,6,2,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,,T,,R,,,,EDUC,252,BKSFLD,Applied Kinesiology,"Thoms,Tyler W.B.",32,P
2223,1,31347,A&H,COMM,3008,60,3.00,3.00,Open,Active,30,30,8,10,0,Y,1/24/2022,5/20/2022,1,1,11:00:00 AM,11:50:00 AM,M,,W,,F,,,WEB,ON-LINE,BKSFLD,Technical and Report Writing,"Threatt,Emily Thiroux",96,OL
2223,1,31356,A&H,COMM,3008,63,3.00,3.00,Open,Active,30,30,8,10,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,Technical and Report Writing,"Threatt,Emily Thiroux",96,OL
2223,1,31357,A&H,COMM,3008,64,3.00,3.00,Open,Active,30,30,2,10,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Technical and Report Writing,"Threatt,Emily Thiroux",96,OL
2223,1,31987,BPA,MGMT,3000,05,3.00,3.00,Open,Active,45,45,17,0,0,N,1/24/2022,5/20/2022,1,1,5:30:00 PM,6:45:00 PM,,T,,R,,,,BDC,155B,BKSFLD,Organizational Behavior,"Titi Amayah Ntala,Angela",32,P
2223,1,32014,BPA,MGMT,3100,03,3.00,3.00,Open,Active,45,45,41,0,0,N,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,,T,,R,,,,BDC,155B,BKSFLD,Human Resource Management,"Titi Amayah Ntala,Angela",32,P
2223,1,32015,BPA,MGMT,3100,04,3.00,3.00,Open,Active,45,45,23,0,0,N,1/24/2022,5/20/2022,1,2,7:00:00 PM,8:15:00 PM,,T,,R,,,,BDC,154B,BKSFLD,Human Resource Management,"Titi Amayah Ntala,Angela",32,P
2223,1,32182,NSM,MATH, 952,90,1.00,1.00,Open,Active,35,35,2,99,0,Y,1/24/2022,5/20/2022,1,1,2:50:00 PM,3:40:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Statistics in Mod World Suplmn,"Todorova,Yana M",96,OL
2223,1,31869,NSM,MATH,1010,70,4.00,4.00,Open,Active,30,30,0,99,0,Y,1/24/2022,5/20/2022,0,0,8:00:00 AM,9:15:00 AM,M,,W,,,,,WEB,ON-LINE,BKSFLD,Fundamental Concepts,"Todorova,Yana M",96,OL
2223,1,31870,NSM,MATH,1010,71,4.00,4.00,Open,Active,30,30,0,99,0,Y,1/24/2022,5/20/2022,0,0,8:00:00 AM,8:50:00 AM,,,,,F,,,WEB,ON-LINE,BKSFLD,Fundamental Concepts,"Todorova,Yana M",96,OL
2223,1,31871,NSM,MATH,1010,72,4.00,4.00,Open,Active,30,30,2,99,0,Y,1/24/2022,5/20/2022,0,1,9:30:00 AM,10:45:00 AM,M,,W,,,,,WEB,ON-LINE,BKSFLD,Fundamental Concepts,"Todorova,Yana M",96,OL
2223,1,31872,NSM,MATH,1010,73,4.00,4.00,Open,Active,30,30,2,99,0,Y,1/24/2022,5/20/2022,0,0,9:00:00 AM,9:50:00 AM,,,,,F,,,WEB,ON-LINE,BKSFLD,Fundamental Concepts,"Todorova,Yana M",96,OL
2223,1,32153,NSM,MATH,1050,13,4.00,4.00,Open,Active,35,35,22,99,0,Y,1/24/2022,5/20/2022,1,1,2:00:00 PM,2:50:00 PM,M,,,,,,,WEB,ON-LINE,BKSFLD,Precalculus I,"Todorova,Yana M",96,OL
2223,1,32153,NSM,MATH,1050,13,4.00,4.00,Open,Active,35,35,22,99,0,Y,1/24/2022,5/20/2022,1,1,2:00:00 PM,3:40:00 PM,,,W,,,,,WEB,ON-LINE,BKSFLD,Precalculus I,"Todorova,Yana M",96,OL
2223,1,32154,NSM,MATH,1050,14,4.00,4.00,Open,Active,35,35,22,99,0,Y,1/24/2022,5/20/2022,1,1,2:50:00 PM,3:40:00 PM,M,,,,,,,WEB,ON-LINE,BKSFLD,Precalculus I,"Todorova,Yana M",96,OL
2223,1,33045,NSM,MATH,1209,90,3.00,3.00,Open,Active,35,35,12,99,0,Y,1/24/2022,5/20/2022,1,1,2:00:00 PM,2:50:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Statistics in the Modern World,"Todorova,Yana M",96,OL
2223,1,33045,NSM,MATH,1209,90,3.00,3.00,Open,Active,35,35,12,99,0,Y,1/24/2022,5/20/2022,1,1,2:00:00 PM,3:40:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Statistics in the Modern World,"Todorova,Yana M",96,OL
2223,1,31192,SS&E,PSYC,2020,64,3.00,3.00,Closed,Active,30,30,30,50,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Psychology as a Profession,"Toomey,Laura Marschel Flachmann",96,OL
2223,1,31193,SS&E,PSYC,2020,80,3.00,3.00,Open,Active,30,30,10,50,0,Y,1/24/2022,5/20/2022,1,1,5:30:00 PM,6:45:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Psychology as a Profession,"Toomey,Laura Marschel Flachmann",96,OL
2223,1,31202,SS&E,PSYC,2030,80,3.00,3.00,Open,Active,24,30,5,50,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Interpersnal & Grp Proc Skills,"Toomey,Laura Marschel Flachmann",96,OL
2223,1,31203,SS&E,PSYC,2030,81,3.00,3.00,Open,Active,24,30,12,50,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Interpersnal & Grp Proc Skills,"Toomey,Laura Marschel Flachmann",96,OL
2223,1,32069,NSM,CMPS,2680,60,3.00,3.00,Open,Active,35,35,12,15,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Web Programming I,"Toothman,Nick J",,OL
2223,1,32082,NSM,CMPS,3420,60,4.00,4.00,Closed,Active,35,35,35,15,7,Y,1/24/2022,5/20/2022,1,1,12:00:00 PM,12:50:00 PM,M,,W,,F,,,WEB,ON-LINE,BKSFLD,Database Systems,"Toothman,Nick J",,OL
2223,1,32083,NSM,CMPS,3420,61,4.00,4.00,Closed,Active,35,35,35,15,7,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,12:30:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Database Systems,"Toothman,Nick J",,OL
2223,1,32168,NSM,CMPS,3680,60,3.00,3.00,Open,Active,35,35,24,15,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Web Programming II,"Toothman,Nick J",,OL
2223,1,32169,NSM,CMPS,3680,61,3.00,3.00,Open,Active,35,35,24,15,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:30:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Web Programming II,"Toothman,Nick J",,OL
2223,1,32225,NSM,CMPS,4928,60,2.00,2.00,Closed,Active,25,25,25,15,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:40:00 PM,,,,,F,,,WEB,ON-LINE,BKSFLD,Senior Project II,"Toothman,Nick J",,OL
2223,1,33059,NSM,CMPS,3300,01,4.00,4.00,Open,Active,30,30,0,0,0,N,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:40:00 PM,,T,,R,,,,SCI III,101,BKSFLD,Numerical Analysis,"Torsu,Prosper K",32,HY
2223,1,33059,NSM,CMPS,3300,01,4.00,4.00,Open,Active,30,30,0,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Numerical Analysis,"Torsu,Prosper K",32,HY
2223,1,32216,NSM,MATH,2533,01,4.00,4.00,Open,Active,35,35,20,99,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:40:00 AM,,T,,R,,,,SCI III,117,BKSFLD,Multivariable and Vector Calc,"Torsu,Prosper K",32,HY
2223,1,32216,NSM,MATH,2533,01,4.00,4.00,Open,Active,35,35,20,99,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Multivariable and Vector Calc,"Torsu,Prosper K",32,HY
2223,1,32211,NSM,MATH,3000,01,4.00,4.00,Open,Active,20,20,5,99,0,Y,1/24/2022,5/20/2022,0,1,9:00:00 AM,10:40:00 AM,M,,W,,,,,SCI III,101,BKSFLD,Mathematical Foundations,"Torsu,Prosper K",32,HY
2223,1,32211,NSM,MATH,3000,01,4.00,4.00,Open,Active,20,20,5,99,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Mathematical Foundations,"Torsu,Prosper K",32,HY
2223,1,32217,NSM,MATH,3300,01,4.00,4.00,Open,Active,20,35,3,99,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:40:00 PM,,T,,R,,,,SCI III,101,BKSFLD,Numerical Analysis,"Torsu,Prosper K",32,HY
2223,1,32217,NSM,MATH,3300,01,4.00,4.00,Open,Active,20,35,3,99,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Numerical Analysis,"Torsu,Prosper K",32,HY
2223,1,32757,SS&E,CRJU,3250,01,3.00,3.00,Open,Active,45,45,4,10,0,Y,1/24/2022,5/20/2022,1,1,5:30:00 PM,6:45:00 PM,M,,W,,,,,MUS,113,BKSFLD,Advanced Topics in Policing,"Townsend,Jason Robert",32,P
2223,1,32141,NSM,MATH,1050,11,4.00,4.00,Open,Active,35,35,10,99,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,4:50:00 PM,M,T,,R,,,,SCI III,213,BKSFLD,Precalculus I,"Trigos,F Javier",32,HY
2223,1,32141,NSM,MATH,1050,11,4.00,4.00,Open,Active,35,35,10,99,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Precalculus I,"Trigos,F Javier",32,HY
2223,1,32152,NSM,MATH,1050,12,4.00,4.00,Open,Active,35,35,10,99,0,Y,1/24/2022,5/20/2022,1,1,4:50:00 PM,5:40:00 PM,M,,,,,,,SCI III,213,BKSFLD,Precalculus I,"Trigos,F Javier",32,HY
2223,1,32152,NSM,MATH,1050,12,4.00,4.00,Open,Active,35,35,10,99,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Precalculus I,"Trigos,F Javier",32,HY
2223,1,33147,NSM,MATH,2701,60,1.00,1.00,Open,Active,35,30,1,99,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:40:00 PM,M,,,,,,,WEB,ON-LINE,BKSFLD,Tutor in PreCalc & Calculus,"Trigos,F Javier",96,OL
2223,1,33148,NSM,MATH,2701,61,1.00,1.00,Open,Active,35,30,3,99,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:40:00 PM,,,W,,,,,WEB,ON-LINE,BKSFLD,Tutor in PreCalc & Calculus,"Trigos,F Javier",96,OL
2223,1,33149,NSM,MATH,2701,62,1.00,1.00,Open,Active,35,30,6,99,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:40:00 AM,,,,,F,,,WEB,ON-LINE,BKSFLD,Tutor in PreCalc & Calculus,"Trigos,F Javier",96,OL
2223,1,33150,NSM,MATH,2701,63,1.00,1.00,Open,Active,35,30,5,99,0,Y,1/24/2022,5/20/2022,1,1,2:00:00 PM,3:40:00 PM,,,,,F,,,WEB,ON-LINE,BKSFLD,Tutor in PreCalc & Calculus,"Trigos,F Javier",96,OL
2223,1,32261,NSM,MATH,4610,01,4.00,4.00,Open,Active,20,35,10,99,0,Y,1/24/2022,5/20/2022,1,1,1:30:00 PM,3:10:00 PM,,T,,R,,,,SCI III,213,BKSFLD,Linear Algebra II,"Trigos,F Javier",32,HY
2223,1,32261,NSM,MATH,4610,01,4.00,4.00,Open,Active,20,35,10,99,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Linear Algebra II,"Trigos,F Javier",32,HY
2223,1,32231,NSM,MATH,4620,01,4.00,4.00,Open,Active,20,35,0,99,0,Y,1/24/2022,5/20/2022,1,1,12:00:00 PM,1:40:00 PM,M,,W,,,,,SCI III,213,BKSFLD,Abstract Algebra II,"Trigos,F Javier",32,HY
2223,1,32231,NSM,MATH,4620,01,4.00,4.00,Open,Active,20,35,0,99,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Abstract Algebra II,"Trigos,F Javier",32,HY
2223,1,32646,A&H,ENGL,3620,62,3.00,3.00,Closed,Active,50,50,50,50,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Lang Struct Acq K-8 Teachers,"Troup,Andy Christopher",96,OL
2223,1,32651,A&H,ENGL,3620,63,3.00,3.00,Closed,Active,35,35,35,35,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Lang Struct Acq K-8 Teachers,"Troup,Andy Christopher",96,OL
2223,1,32652,A&H,ENGL,3620,65,3.00,3.00,Open,Active,15,15,8,15,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,AV,Lang Struct Acq K-8 Teachers,"Troup,Andy Christopher",96,OL
2223,1,32653,A&H,ENGL,4650,01,3.00,3.00,Closed,Active,30,30,30,30,19,Y,1/24/2022,5/20/2022,0,0,8:00:00 AM,8:50:00 AM,M,,W,,F,,,SCI III,101,BKSFLD,History of the Language,"Troup,Andy Christopher",32,P
2223,1,32655,A&H,ENGL,5620,01,3.00,3.00,Open,Active,30,30,16,30,0,Y,1/24/2022,5/20/2022,1,2,5:30:00 PM,8:00:00 PM,M,,,,,,,DDH,101K,BKSFLD,History of English Language,"Troup,Andy Christopher",32,P
2223,1,32214,NSM,MATH,3100,01,1.00,1.00,Open,Active,20,35,14,99,0,Y,1/24/2022,5/20/2022,0,0,9:00:00 AM,9:50:00 AM,,,,,F,,,SCI III,213,BKSFLD,Early Field Experiences,"Troup,Jonathan D",32,HY
2223,1,32214,NSM,MATH,3100,01,1.00,1.00,Open,Active,20,35,14,99,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Early Field Experiences,"Troup,Jonathan D",32,HY
2223,1,32201,NSM,MATH,3120,01,5.00,5.00,Open,Active,35,35,10,99,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:15:00 AM,,T,,R,,,,SCI III,213,BKSFLD,"Geometry, Probability and Stat","Troup,Jonathan D",32,HY
2223,1,32201,NSM,MATH,3120,01,5.00,5.00,Open,Active,35,35,10,99,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:40:00 AM,M,,,,,,,SCI III,213,BKSFLD,"Geometry, Probability and Stat","Troup,Jonathan D",32,HY
2223,1,32201,NSM,MATH,3120,01,5.00,5.00,Open,Active,35,35,10,99,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,"Geometry, Probability and Stat","Troup,Jonathan D",32,HY
2223,1,32202,NSM,MATH,3120,02,5.00,5.00,Open,Active,35,35,9,99,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,T,,R,,,,SCI III,212,BKSFLD,"Geometry, Probability and Stat","Troup,Jonathan D",32,HY
2223,1,32202,NSM,MATH,3120,02,5.00,5.00,Open,Active,35,35,9,99,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:40:00 PM,M,,,,,,,SCI III,212,BKSFLD,"Geometry, Probability and Stat","Troup,Jonathan D",32,HY
2223,1,32202,NSM,MATH,3120,02,5.00,5.00,Open,Active,35,35,9,99,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,"Geometry, Probability and Stat","Troup,Jonathan D",32,HY
2223,1,32230,NSM,MATH,4120,01,4.00,4.00,Closed,Active,20,35,20,99,2,Y,1/24/2022,5/20/2022,1,1,12:00:00 PM,1:40:00 PM,M,,W,,,,,SCI III,101,BKSFLD,Modern Mathematics for Teacher,"Troup,Jonathan D",32,HY
2223,1,32230,NSM,MATH,4120,01,4.00,4.00,Closed,Active,20,35,20,99,2,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Modern Mathematics for Teacher,"Troup,Jonathan D",32,HY
2223,1,32701,A&H,PHIL,3548,02,3.00,3.00,Open,Active,45,45,18,15,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,T,,R,,,,HUM,1107,BKSFLD,"Race, Class, Gender, Sexuality","Tsantsoulas,Tiffany N",32,P
2223,1,32705,A&H,PHIL,3548,03,3.00,3.00,Open,Active,45,45,7,15,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:15:00 AM,,T,,R,,,,HUM,1107,BKSFLD,"Race, Class, Gender, Sexuality","Tsantsoulas,Tiffany N",32,P
2223,1,32722,A&H,PHIL,4550,01,3.00,3.00,Open,Active,30,30,4,15,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,M,,W,,,,,DDH,146H,BKSFLD,Feminist Philosophy,"Tsantsoulas,Tiffany N",32,P
2223,1,31861,BPA,MIS,3000,01,3.00,3.00,Open,Active,44,44,31,0,0,N,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,M,,W,,,,,WSL,016,BKSFLD,MIS: Concepts and Applications,"Tucker,Terrell W",09,P
2223,1,32111,BPA,MIS,3000,02,3.00,3.00,Open,Active,44,44,18,0,0,N,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,M,,W,,,,,BDC,163B,BKSFLD,MIS: Concepts and Applications,"Tucker,Terrell W",09,P
2223,1,32299,SS&E,CAFS,2000,60,3.00,3.00,Closed,Active,45,45,45,25,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Foundations in Develomntl Theo,"Tumblin,Amanda C",96,OL
2223,1,32300,SS&E,CAFS,2000,61,3.00,3.00,Open,Active,45,45,38,25,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Foundations in Develomntl Theo,"Tumblin,Amanda C",96,OL
